,Non-plasma B cells,Plasma B cells,CD4 T,CD8 T (GZMK high),CD8 T effector,DC,Endothelial Cells,Cancer Cells,CAFs,Myofibroblasts,Macrophages,Mast Cells,NK,Neutrophils,Double-neg-like T,Monocytes
ARPP19,-0.208536,-0.099167,0.431933,0.0480079,0,-0.0616136,0,0,0,0,0.00775288,-0.0406491,0.0774115,0,-0.257003,-0.305681
ARRB1,-0.272631,-0.26285,-0.129638,-0.22062,0,0.0592431,0,0,0,0,0.2255,0.207705,0.098951,0,-0.199179,0.440788
ARRB2,-0.144355,-0.159386,-0.0944519,-0.0472074,0,0.0178855,0,0,0,0,0.132419,-0.0426402,-0.00757326,0.899731,-0.0747334,0.207808
ARRDC2,0.187158,-0.364921,0.0211687,-0.0241235,0,-0.0743009,0.60757,0,0,0,0.0965792,-0.0768228,0.105555,0,0.120515,-0.0523611
ARRDC3,-0.172332,-0.0599981,-0.0654465,-0.101292,0,-0.138139,0,0,0,0,0.0823222,-0.0443802,-0.0483575,0.853038,-0.123923,-0.116157
ARRDC4,-0.183171,-0.194951,-0.19725,-0.195303,0,-0.0746657,0,0,0,0,0.46434,0.218383,-0.178014,0,-0.187017,0.310588
ARRDC5,0.0503165,-0.0823312,0.0278706,0.349569,0,0.0803233,0,0,0,0,-0.001383,0.0225558,0.131123,0,0.0220893,-0.0787446
ARSA,-0.127886,0.927262,-0.0221404,-0.102803,0,-0.0698198,0,0,0,0,-0.0116379,-0.0898582,-0.107723,0,-0.114143,-0.076691
ARSB,-0.192648,0.0506376,-0.150035,-0.200209,0,0.231404,0,0,0,0,0.40028,-0.103632,-0.148726,0,-0.229404,0.212029
ARSI,-0.0767861,-0.0698344,-0.0807483,-0.0791189,0,-0.0783336,0,0,0.793621,0,-0.0647373,0.143227,-0.0711605,0,-0.0811338,-0.0755078
ARSJ,-0.117309,-0.117227,-0.116447,-0.10247,0,-0.112026,0,0,0.474159,0.521328,-0.087389,-0.104796,-0.103194,0,-0.0976676,-0.102886
ARSK,-0.119762,-0.0554253,0.0249682,-0.0137876,0,-0.101961,0,0,0,0,-0.0842706,0.43468,0.0442122,0,-0.0556053,-0.207036
ART4,-0.0877952,-0.0974173,-0.0889816,-0.0978681,0,-0.0811263,0,0,0.754517,0,-0.0873036,-0.0923112,-0.0867994,0,-0.0973623,-0.0865615
ART5,-0.0658841,-0.057851,-0.0624145,-0.065712,0,-0.0660283,0,0,0.536109,0,-0.0601854,-0.066994,-0.0666627,0,-0.0673092,-0.0643229
ARTN,-0.071526,-0.0544545,-0.0664476,-0.0699177,0,-0.0615596,0,0,0,0.851969,-0.0564712,-0.0448323,-0.071181,0,-0.0732461,-0.066872
ARX,-0.0773662,0.430286,-0.0428193,-0.0685486,0,-0.0671339,0,0,0,0,-0.0490759,0.0998021,-0.0614134,0,-0.0792387,-0.0749787
ASAH1,-0.176259,-0.057798,-0.199936,-0.215866,0,-0.0767503,0,0,0,0,0.648086,0.384363,-0.169056,0,-0.214374,0.283277
ASAP1,-0.159099,-0.162979,-0.169427,-0.122395,0,0.0174027,0,0,0,0,-0.0142261,-0.187114,-0.165031,0.771278,-0.173161,0.0635536
ASAP2,-0.140605,-0.135913,-0.142267,-0.144207,0,-0.0666231,0.680073,0,0,0,-0.11409,-0.130315,-0.142004,0,-0.143199,-0.115004
ASAP3,-0.084523,-0.0984337,-0.111923,-0.103662,0,-0.100678,0,0,0.670035,0,-0.101562,-0.0932439,-0.118741,0,-0.113764,-0.10145
ASB1,0.0399206,-0.122901,0.209379,0.150116,0,-0.124175,0,0,0,0,-0.0368462,-0.0993612,0.31953,0,-0.0271865,-0.117951
ASB13,0.229767,-0.139658,-0.122381,-0.170321,0,-0.0803191,0,0,0,0.632038,0.0119375,-0.0907246,-0.156253,0,-0.0748756,0.00255511
ASB16,-0.0574321,-0.0593281,0.24943,-0.055544,0.437539,-0.0575633,0,0,0,0,-0.0514274,-0.059654,0.0218062,0,-0.0559523,-0.0573423
ASB18,-0.0431673,-0.0664768,0.0198089,-0.0936962,0.421553,0.106564,0,0,0,0,0.0600608,-0.100585,0.0639051,0,-0.102502,0.106359
ASB2,-0.047884,-0.0600799,0.634707,0.156345,0.439123,0.132283,0,0,0,0,-0.151382,-0.163239,-0.0384218,0,-0.0609733,-0.137007
ASB6,-0.0409385,-0.146894,0.215837,0.160136,0,-0.0671655,0,0,0,0,-0.100425,-0.122562,0.302635,0,0.0421901,-0.14868
ASB9,-0.0859577,-0.0825449,-0.0835173,-0.0830999,0,-0.0470967,0.896783,0,0,0,-0.0272173,-0.0861754,-0.0889261,0,-0.0868585,-0.0670459
ASCC1,0.0646069,-0.0679565,0.398948,-0.0853464,0,-0.106958,0,0,0,0,-0.0237849,-0.0676952,0.101272,0,-0.112634,-0.221763
ASCL1,-0.0564746,-0.0498452,-0.0298799,-0.0191164,0,-0.049295,0,0.691181,0,0,-0.0259854,-0.0438133,-0.0553779,0,-0.0536178,-0.0530848
ASCL2,-0.132116,-0.121144,-0.0467771,-0.131399,0,0.0731136,0,0,0,0,0.116095,-0.145663,0.808862,0,-0.135073,0.25705
ASF1A,-0.0734925,-0.1394,0.34236,0.200909,0.599151,-0.0511849,0,0,0,0,-0.166063,-0.0955031,0.107987,0,0.154019,-0.221575
ASF1B,0.0738964,-0.124008,-0.000644931,-0.107939,0.587928,-0.0957733,0,0,0,0,-0.0439426,-0.132878,-0.0169613,0,-0.139618,-0.112879
ASGR1,-0.107893,-0.101904,-0.102453,-0.102527,0,0.0283959,0,0,0,0,0.150022,-0.0991212,-0.102739,0,-0.103381,0.933463
ASGR2,-0.095365,-0.0953913,-0.0950895,-0.0956026,0,0.194782,0,0,0,0,0.0234601,-0.0960672,-0.0979451,0,-0.0959043,0.839796
ASIC3,-0.0827835,-0.0702464,-0.0637073,-0.0522842,0,-0.0698469,0,0,0,0,-0.0444321,0.761314,-0.0570767,0,-0.0515499,-0.0530076
ASIC4,-0.0675479,-0.0598578,-0.0669784,-0.0668247,0,-0.0687956,0,0,0,0,-0.0353666,0.521799,-0.0627431,0,-0.0676661,-0.0683453
ASIP,-0.0781945,-0.0271463,-0.103076,-0.101401,0,0.53307,0,0,0,0,0.166898,0.0347959,-0.103555,0,-0.10054,-0.0394917
ASNA1,-0.180537,-0.0735283,0.344391,-0.00879919,0,0.0692142,0,0,0,0,-0.120099,-0.20948,0.180404,0,-0.248547,-0.107095
ASNS,-0.0177669,0.565403,0.147989,-0.0320221,0,-0.175121,0,0,0,0,-0.223396,-0.146854,-0.0153491,0,-0.0101828,-0.22559
ASPA,-0.0912921,-0.0867978,-0.0855968,-0.0977732,0,-0.0649214,0,0,0,0.679933,-0.0670169,-0.0889777,-0.0887345,0,-0.0986733,-0.081182
ASPH,-0.177295,-0.100005,-0.227865,-0.21234,0,-0.0875772,0,0.673022,0,0,0.115929,-0.201233,-0.206216,0,-0.208488,-0.00238821
ASPHD1,-0.0842413,-0.0829056,-0.0857128,-0.0812551,0,-0.0782574,0,0.909256,0,0,-0.03606,-0.0716185,-0.0904772,0,-0.0877881,-0.0835574
ASPM,0.0131359,-0.0688865,-0.0415073,-0.0886545,0.527535,-0.0724908,0,0,0,0,0.0508722,-0.133164,-0.0667865,0,-0.112757,-0.120741
ASPN,-0.0941207,-0.0926999,-0.0940328,-0.0932338,0,-0.0908779,0,0,0.852255,0.433766,-0.0908274,-0.0906925,-0.0941826,0,-0.0943095,-0.090367
ASPRV1,-0.0624646,-0.0628414,-0.0592679,-0.0658832,0,-0.0579263,0,0,0,0,-0.0553643,-0.0565043,-0.0619944,0.802595,-0.0648563,-0.0550513
ASPSCR1,-0.0713256,0.0450984,-0.0126417,-0.0204506,0,-0.0488811,0,0.642457,0,0,-0.0820354,0.0587515,-0.0587467,0,-0.0723148,-0.0792447
ASRGL1,-0.127646,-0.0927233,-0.1587,-0.159022,0,-0.0563426,0,0,0,0,0.0139779,0.605677,-0.152768,0,-0.164451,0.00959327
ASS1,-0.108485,-0.0611404,-0.112129,-0.112952,0,-0.102806,0.782198,0,0,0,-0.105307,-0.102262,-0.113021,0,-0.114379,-0.108119
ASXL1,-0.0547191,0.225783,0.377622,0.111112,0,-0.2063,0,0,0,0,-0.0784874,-0.299517,-0.0767151,0,0.0105654,-0.22731
ASXL3,-0.0687459,-0.0745436,-0.0759283,-0.0727127,0,-0.0694988,0,0,0.466828,0,-0.0515661,-0.0754996,-0.0763137,0,-0.0756423,-0.0694782
ATAD2,-0.0376692,-0.184647,0.0595019,0.0434309,0,-0.114394,0,0.636455,0,0,-0.0557745,0.0147451,0.0149858,0,-0.0375943,-0.187146
ATAD3A,-0.0724393,0.0480718,0.00572529,-0.0751311,0,-0.00844424,0,0.683369,0,0,-0.0382093,-0.131339,0.00237124,0,-0.121562,-0.1089
ATAD3C,-0.0627429,0.801039,-0.0412531,-0.0824409,0,-0.107775,0,0,0,0,-0.0990491,-0.00785244,-0.0820794,0,-0.0604849,-0.127196
ATF3,-0.257432,-0.0249967,-0.240401,-0.171681,0,0.0446628,0,0,0,0.583072,0.377602,0.0732843,-0.220071,0,-0.20283,-0.00417553
ATF4,-0.141166,0.813866,-0.143481,-0.133126,0,-0.105395,0,0,0,0,-0.176137,0.0796441,-0.146482,0,-0.187373,-0.105894
ATF5,-0.123864,0.256903,-0.121356,-0.159702,0,0.651196,0,0,0,0,0.410905,-0.145233,-0.167383,0,-0.159563,0.210183
ATF6,-0.13895,0.121382,-0.11108,-0.16022,0,-0.0815273,0,0,0,0,0.190536,-0.136998,-0.140711,0.85445,-0.139581,-0.00766548
ATF6B,0.344174,-0.143745,0.151442,0.159104,0,-0.0720415,0,0,0,0,-0.230803,-0.269896,0.269843,0,0.0116839,-0.2425
ATF7IP,0.144425,-0.111952,0.113357,0.24624,0.496344,-0.14494,0,0,0,0,0.0552392,-0.163137,0.142985,0,0.0297519,-0.188232
ATF7IP2,0.356806,0.0592795,0.275486,0.179069,0,0.0682775,0,0,0,0,0.0826838,-0.298735,-0.034894,0,0.276336,-0.0884348
ATG10,-0.0528291,-0.00456073,0.154117,-0.113662,0.477661,0.23327,0,0,0,0,0.0386154,-0.111564,0.179341,0,-0.129723,-0.120159
ATG101,-0.00618982,0.164599,0.164823,0.203072,0,0.310244,0,0,0,0,-0.13152,-0.0529005,0.131583,0,-0.089812,-0.0441825
ATG16L2,-0.0580539,-0.0871444,-0.0790754,-0.0745543,0,-0.0662634,0,0,0,0,-0.0476969,-0.0416665,-0.0455169,0.982802,-0.0757551,0.00841879
ATG2A,-0.116219,-0.11293,0.00535853,0.243985,0,-0.0961831,0,0,0,0,-0.127472,-0.177959,0.126539,0.835687,-0.0117945,-0.0686241
ATG3,-0.175318,-0.0711404,-0.0540818,-0.211374,0,0.49259,0,0,0,0,0.118621,-0.218805,-0.122816,0,-0.232072,0.472717
ATG4A,-0.113839,0.561195,0.115569,-0.0289316,0,-0.0924791,0,0,0,0,-0.0721708,-0.0753465,0.102557,0,-0.103944,-0.15129
ATG4C,0.21112,0.288968,-0.0773347,-0.170009,0,0.222531,0,0,0,0,0.352611,0.0942222,-0.160258,0,-0.160354,-0.0561383
ATG4D,-0.0761316,-0.00688186,0.0664142,0.149547,0,-0.0789338,0,0,0,0,-0.197984,-0.136791,0.482047,0,-0.0143175,-0.147523
ATG7,-0.133731,-0.193688,-0.0519708,-0.0980075,0,0.017576,0,0,0,0,0.381315,-0.180989,-0.112574,0,-0.177454,0.265317
ATG9B,-0.04325,-0.116718,0.0739599,-0.0433411,0,-0.0971595,0,0,0,0,-0.118435,0.600017,-0.0368033,0,0.173966,-0.131449
ATHL1,-0.0580429,-0.0557374,-0.069925,-0.0230812,0,-0.0969988,0,0,0,0,-0.105686,-0.103478,-0.0290082,0.968455,-0.0525134,-0.0858125
ATIC,0.124812,-0.190482,0.353156,-0.0256833,0,-0.0121393,0,0,0,0,-0.0304659,-0.0329635,0.080843,0,0.0443382,-0.216344
ATL1,-0.116693,-0.0265883,-0.145811,-0.130139,0,-0.110496,0,0,0.557015,0,-0.0749962,0.063807,0.0318713,0,-0.162906,-0.162053
ATL3,-0.247198,-0.179027,-0.144054,-0.125744,0,-0.0523588,0.580934,0,0,0,0.128792,-0.143111,-0.0471076,0,-0.191174,-0.058669
ATM,0.166075,0.135544,-0.0637404,0.210744,0,-0.196179,0,0,0,0,0.203071,-0.298851,0.477898,0,0.252644,-0.114492
ATN1,-0.155415,-0.105114,-0.144791,-0.154556,0,-0.126193,0.698093,0,0,0,-0.0623546,0.0335554,-0.145855,0,-0.163047,-0.145191
ATOH8,-0.0886447,-0.0819421,-0.0888414,-0.0863968,0,-0.0755821,0.955986,0,0,0,-0.018545,-0.0871254,-0.0865618,0,-0.0886802,-0.0551202
ATOX1,-0.262743,0.141312,-0.0669391,-0.291046,0,0.155598,0,0,0,0,0.336962,-0.128901,-0.197244,0,-0.297061,0.0622275
ATP10A,-0.194796,-0.190205,-0.139293,-0.0728321,0,-0.0697056,0,0,0,0.587634,-0.140423,0.214673,0.107632,0,-0.0382543,-0.0979665
ATP10B,-0.074755,0.120933,-0.0752375,-0.0833328,0,-0.0373548,0,0.74408,0,0,-0.0637949,-0.0763544,-0.0759065,0,-0.0755248,-0.0699735
ATP11B,-0.123748,-0.00933475,-0.0590451,-0.0197989,0,-0.102937,0,0,0,0,-0.0766846,-0.0829685,-0.000596156,0.931714,-0.0765289,-0.0419487
ATP11C,-0.0988398,-0.177146,-0.124644,-0.0892244,0,-0.0222853,0.804119,0,0,0,0.0808096,-0.166991,-0.0609068,0,-0.127635,-0.0303148
ATP13A1,-0.0330715,0.590991,0.15444,-0.0252108,0,0.0986608,0,0,0,0,0.0475763,-0.273982,-0.0873398,0,-0.10547,-0.0444466
ATP13A2,-0.107569,-0.219746,0.0784082,-0.0108225,0,0.303786,0,0,0,0,0.0211799,-0.166261,0.0343416,0,-0.00756731,-0.0699464
ATP13A3,-0.208979,-0.134205,-0.038733,-0.147923,0,0.0248731,0,0,0,0,0.354077,-0.101145,-0.175632,0,-0.182499,0.740677
ATP1A1,-0.200881,-0.268041,-0.072271,0.0290891,0,-0.0153539,0.789078,0,0,0,-0.0281043,-0.201272,-0.138335,0,-0.0302528,-0.00268297
ATP1A2,-0.0870817,-0.0871942,-0.0844135,-0.0873096,0,-0.0814506,0,0,0,0.717022,-0.0641973,-0.0850033,-0.0846952,0,-0.082901,-0.0791668
ATP1A4,-0.0696913,-0.0684211,0.0953928,-0.0662309,0,-0.0166866,0,0,0,0,-0.0522259,0.755933,-0.0608605,0,-0.0690662,-0.0491833
ATP1B1,-0.152658,-0.0961569,0.00526811,-0.0995392,0,0.064714,0,0.880177,0,0,0.0582011,0.118155,-0.130286,0,-0.137938,-0.114058
ATP1B2,-0.0761792,-0.0380794,-0.0736031,-0.0740469,0,-0.068978,0,0,0,0.601861,-0.0213589,-0.0747934,-0.0710035,0,-0.0727294,-0.0639144
ATP1B3,-0.311474,-0.27015,-0.0667544,0.115338,0,0.286509,0,0,0,0,0.186121,-0.110546,-0.0196799,0,-0.251849,0.341854
ATP1B4,-0.0676733,-0.0573212,0.0827941,-0.164899,0.525566,0.0862665,0,0,0,0,0.0742633,-0.124534,0.141095,0,-0.168243,0.0751162
ATP2A1,-0.0552556,-0.0434401,-0.0360278,-0.0368567,0,-0.0582917,0,0,0,0,-0.0409085,-0.0663792,0.344706,0,-0.0706552,-0.0268924
ATP2A2,-0.273877,-0.112669,-0.155267,-0.189206,0,-0.0760233,0,0,0,0.451727,0.273137,-0.00783974,-0.200934,0,-0.241428,0.0580303
ATP2A3,0.0846267,0.0533496,-0.01676,0.0257801,0,-0.101393,0,0,0,0,-0.175396,0.0182008,0.00537575,0.885655,-0.0544358,-0.133991
ATP2B1,0.0970306,-0.163557,-0.121046,-0.0488656,0,0.0641504,0,0,0,0,0.0210205,-0.278495,-0.143709,0,-0.102018,0.421319
ATP2C1,-0.222703,-0.194698,-0.0703153,-0.147022,0,0.0563866,0,0,0,0,0.484211,0.00501456,-0.144304,0,-0.222443,-0.0318581
ATP2C2,-0.0601518,-0.0759291,-0.0546802,-0.0437854,0,-0.0671521,0,0.591833,0,0,-0.0749116,-0.066933,-0.066302,0,-0.067615,-0.05887
ATP5A1,0.0502899,0.38237,0.397417,-0.128636,0,0.130335,0,0,0,0,-0.233555,-0.151246,0.086822,0,-0.106895,-0.160337
ATP5B,-0.107272,-0.0502784,0.329988,-0.148432,0.602317,0.182691,0,0,0,0,-0.162996,-0.212777,0.0727771,0,-0.245079,-0.0686794
ATP5C1,-0.188581,-0.0806694,0.305855,-0.167608,0.463317,0.282161,0,0,0,0,-0.0993855,-0.002481,0.0235657,0,-0.268523,-0.00876714
ATP5D,-0.00469022,0.381637,0.143341,-0.0438161,0,0.0355921,0,0,0,0,-0.316751,-0.0171478,0.125876,0,-0.0536909,0.0819977
ATP5E,-0.133682,0.0137049,0.280878,0.0734505,0,0.350151,0,0,0,0,-0.175344,-0.283449,0.0844759,0,-0.113665,0.533569
ATP5EP2,0.0606454,-0.0535412,0.367909,0.0612515,0,0.293633,0,0,0,0,-2.19035e-05,-0.255058,0.123535,0,-0.00807046,0.295634
ATP5F1,0.0507086,-0.18916,0.336082,-0.202195,0,0.305325,0,0,0,0,-0.139073,-0.059159,0.110059,0,-0.166362,0.114928
ATP5G1,-0.069369,0.381841,0.0676034,-0.194313,0,0.0554425,0,0.640305,0,0,-0.161329,0.0123879,-0.0859325,0,-0.208769,-0.128918
ATP5J,-0.169135,0.332877,0.103351,-0.206798,0,0.138732,0,0,0,0,-0.130394,-0.128471,-0.025265,0,-0.263675,-0.154374
ATP5J2,-0.124782,0.0269164,0.229436,-0.175972,0,0.428691,0,0,0,0,-0.00979576,-0.148301,0.0534941,0,-0.251665,0.0991861
ATP5J2-PTCD1,-0.105037,-0.0991443,0.337399,-0.152567,0.640505,0.282663,0,0,0,0,0.0623772,-0.158593,0.0825225,0,-0.152229,-0.069461
ATP5L2,0.386138,0.071205,0.281694,0.0287129,0,0.174797,0,0,0,0,-0.142381,-0.176301,0.0502447,0,0.10121,0.0852256
ATP5S,0.226181,-0.0795515,0.00738352,-0.020286,0,0.0615389,0,0,0,0,-0.168335,0.0405664,0.304097,0,-0.0640387,-0.0454428
ATP6AP1,-0.341758,0.079138,-0.13494,-0.239396,0,0.175056,0,0,0,0,0.648378,0.0745643,-0.199891,0,-0.302398,0.0963548
ATP6AP1L,-0.042228,-0.0284802,-0.0367781,-0.10487,0,-0.0452217,0,0,0.469074,0,0.0520223,-0.0779451,-0.0359957,0,-0.0867995,-0.125432
ATP6AP2,-0.302458,-0.168134,0.0513149,-0.159461,0,0.0765677,0,0,0,0,0.525142,-0.295154,-0.0328133,0,-0.190393,0.210956
ATP6V0A1,-0.00407441,0.0269515,-0.12758,-0.25257,0,-0.0517441,0,0,0,0,0.406291,-0.0398634,-0.252027,0,-0.232089,0.0304641
ATP6V0A2,-0.0771138,-0.103483,-0.00787316,-0.0109959,0,0.000203614,0,0,0,0,-0.0879503,0.902641,-0.00148286,0,-0.0836639,-0.129695
ATP6V0B,-0.208535,0.171348,-0.15237,-0.228349,0,0.153977,0,0,0,0,0.389417,-0.0362439,-0.185468,0,-0.277355,0.195917
ATP6V0C,-0.125275,-0.0204,-0.0633566,-0.0870083,0,-0.0643863,0,0,0,0,0.923433,-0.104432,-0.0823529,0,-0.0838454,0.046553
ATP6V0D1,-0.0866481,-0.152248,-0.0584947,-0.164399,0,0.131267,0,0,0,0,0.267225,-0.102945,-0.0693649,0,-0.253753,0.328508
ATP6V0D2,-0.0676528,-0.0509518,-0.0689994,-0.0731644,0,-0.0353466,0,0,0,0,0.806703,-0.0666086,-0.0637769,0,-0.0587469,-0.0115699
ATP6V0E1,-0.185043,-0.205692,0.379508,-0.190028,0,0.239798,0,0,0,0,0.354908,0.00618933,-0.0315604,0,-0.325805,0.0520169
ATP6V0E2,-0.0975637,-0.184091,0.397991,0.218224,0.429093,-0.148835,0,0,0,0,-0.111696,-0.162143,0.0589792,0,0.196355,-0.187493
ATP6V1A,-0.140278,-0.116867,-0.0930515,-0.136046,0,0.0169647,0,0,0,0,0.17866,-0.102326,-0.129564,0.860994,-0.189517,0.181728
ATP6V1B2,-0.135654,-0.148499,-0.070566,-0.117842,0,0.0262494,0,0,0,0,0.224155,-0.139397,-0.11483,0.882986,-0.134943,0.208349
ATP6V1C1,-0.177697,-0.151786,-0.120604,-0.216002,0,0.00507987,0,0,0,0,0.489454,-0.0401388,-0.132628,0,-0.240716,0.184775
ATP6V1C2,-0.110939,0.00341354,0.435691,-0.134555,0.632953,-0.00108849,0,0,0,0,-0.0152819,-0.132947,0.0405456,0,-0.13086,-0.107889
ATP6V1E1,-0.209129,-0.287534,0.308431,-0.147761,0,0.0624506,0,0,0,0,0.0969838,-0.15734,0.0120441,0,-0.250458,-0.141006
ATP6V1F,-0.152245,-0.10896,-0.0603544,-0.166789,0,0.194119,0,0,0,0,0.620272,0.493126,-0.101776,0,-0.224101,0.214916
ATP6V1G1,0.269823,-0.0265683,0.217515,-0.065683,0,0.00728398,0,0,0,0,-0.0877588,0.318739,-0.0877471,0,-0.112934,0.112815
ATP6V1G2-DDX39B,-0.0782084,-0.10487,0.341372,-0.0925578,0.730016,-0.0204636,0,0,0,0,-0.0487268,-0.110747,0.0574409,0,-0.0882603,-0.0696279
ATP7A,-0.144851,-0.0894176,-0.0543908,-0.0935577,0,-0.110667,0,0,0,0,0.150677,-0.00711249,-0.0274782,0.770897,-0.116769,-0.0695873
ATP7B,-0.0959434,-0.0947706,-0.0998078,-0.0952454,0,-0.0811753,0.512845,0,0,0,-0.0715296,-0.105769,-0.104419,0,-0.0973463,-0.082069
ATP8A1,-0.0150823,-0.0708809,-0.00238958,0.635704,0,-0.114388,0,0,0,0,-0.18509,-0.128435,0.326758,0,0.0110765,-0.176956
ATP8B1,-0.0925964,-0.113083,-0.114461,-0.117159,0,-0.102787,0.876594,0,0,0,-0.0919703,-0.0710505,-0.110212,0,-0.11542,-0.103961
ATP8B4,-0.195023,-0.176671,-0.146069,-0.159978,0,0.129427,0,0,0,0,0.566279,0.327604,0.252523,0,-0.190814,0.0174987
ATPAF2,0.289561,-0.140866,0.0205093,-0.105717,0,0.451077,0,0,0,0,0.147927,-0.00809728,-0.0725785,0,-0.149135,0.0639597
ATPIF1,-0.0473092,0.448732,0.364062,0.0203883,0,-0.130144,0,0,0,0,-0.246309,-0.0431665,0.103352,0,-0.117709,-0.277284
ATRAID,-0.207175,0.641662,0.072548,-0.125076,0,-0.120817,0,0,0,0,-0.0581591,-0.04139,-0.0620048,0,-0.163785,-0.231277
ATRN,-0.184751,-0.0125395,-0.11939,-0.148739,0,-0.0945257,0,0,0,0,0.313431,-0.12788,-0.123084,0,-0.165426,0.0282131
ATXN10,0.0204621,-0.00920913,0.138968,-0.131901,0,0.0743346,0,0,0,0,-0.110993,0.318826,0.101478,0,-0.175036,-0.1356
ATXN3,-0.0482463,-0.286694,-0.00339394,-0.0780517,0,0.0188035,0.672531,0,0,0,-0.00166372,-0.0236489,-0.0556294,0,-0.0678929,-0.00745019
ATXN7,-0.170624,-0.267447,-0.0107889,0.363398,0,-0.0909858,0,0,0,0,-0.101643,-0.157693,0.111387,0,0.188737,-0.0696887
ATXN7L3,-0.109139,-0.132562,-0.079545,-0.0385796,0,-0.0658587,0,0,0,0,-0.00258909,-0.125715,-0.04116,0.819338,-0.0881012,0.0262336
AUH,-0.105411,0.367981,0.205763,-0.076036,0,-0.159201,0,0,0,0,-0.119929,-0.102744,0.143599,0,-0.126681,-0.241893
AUNIP,-0.0396548,-0.0834632,-0.0527119,-0.101287,0,0.0109058,0,0.668686,0,0,0.00256888,-0.0267291,-0.0411589,0,-0.104079,-0.0744355
AUP1,-0.11114,0.654693,0.122305,-0.136589,0,-0.0127584,0,0,0,0,-0.0118851,-0.116965,0.0128788,0,-0.200804,-0.149403
AURKA,-0.0218576,-0.0645595,-0.0443629,-0.101322,0,-0.0452217,0,0.793567,0,0,-0.00997814,0.114223,-0.0882203,0,-0.14112,-0.0977649
AURKAIP1,-0.185074,0.381152,0.00664442,-0.103724,0,-0.0656939,0,0.802379,0,0,-0.074226,-0.148025,-0.0528097,0,-0.194053,-0.0668598
AURKB,0.273044,-0.0840003,-0.0390941,-0.120748,0.486993,-0.0427694,0,0,0,0,-0.0307248,-0.140284,-0.110307,0,-0.138123,-0.13203
AUTS2,-0.0906787,-0.196321,-0.188753,0.50805,0,-0.0831549,0,0,0,0,-0.119922,-0.209091,0.457016,0,-0.0313673,-0.215395
AVEN,-0.159214,0.637513,-0.105032,-0.13777,0,-0.00882495,0,0,0,0,-0.0938082,-0.0888943,0.0249501,0,-0.130963,-0.157976
AVIL,-0.0951151,-0.102898,-0.0968798,-0.0984111,0,-0.0757548,0,0,0,0,-0.0527255,-0.11566,-0.11175,0.77741,-0.0853675,-0.0218397
AVPI1,-0.21766,-0.0639097,-0.157353,-0.0223109,0,0.460078,0,0,0,0,0.382379,-0.102105,-0.0718039,0,-0.162865,0.170303
AVPR1A,-0.0668712,-0.0659095,-0.0648485,-0.0655024,0,-0.0647409,0,0,0,0.877978,-0.0640054,-0.0644478,-0.0640679,0,-0.0667794,-0.0598685
AVPR2,-0.065884,-0.0633946,-0.064806,-0.0654367,0,-0.0597609,0.918274,0,0,0,-0.0624572,-0.0662512,-0.0608552,0,-0.0657832,-0.0607474
AXIN1,-0.130784,-0.162886,-0.0956314,-0.012427,0,-0.112736,0,0,0,0,-0.0839056,-0.136635,0.47267,0,-0.0516345,-0.0199645
AXIN2,-0.126377,-0.115934,-0.123607,-0.101244,0,-0.116735,0,0,0.568351,0,-0.124455,-0.122109,-0.133323,0,-0.0249241,-0.134761
AXL,-0.164883,-0.161384,-0.158489,-0.162777,0,0.465877,0,0,0,0.612117,0.283067,-0.162414,-0.163039,0,-0.16327,-0.114453
AZGP1,-0.0763595,-0.0761921,-0.0773632,-0.0686956,0,-0.0682816,0,0.846709,0,0,-0.0678188,0.070253,-0.068866,0,-0.073449,-0.0748145
AZI2,-0.314442,-0.0647195,-0.0510163,-0.120351,0,-0.110571,0,0,0,0,0.389962,-0.218572,-0.112717,0,-0.22033,0.443306
AZIN2,-0.114983,-0.143184,-0.0822179,-0.0468461,0,0.447222,0,0,0,0,0.209819,-0.0845536,-0.0656681,0,-0.0453296,-0.142246
AZU1,-0.0907531,-0.0866402,-0.0816579,-0.087291,0,-0.0729357,0,0,0,0,0.113518,-0.0784571,-0.0821459,0,-0.0896353,0.35125
B2M,-0.144204,0.144514,0.471949,0.231783,0.474165,-0.0541181,0,0,0,0,-0.151325,-0.217191,0.331351,0,0.0360209,-0.124196
B3GALNT1,-0.103431,-0.0839853,-0.1735,-0.173449,0,-0.0609692,0,0,0,0.421735,0.212247,-0.0525154,-0.111077,0,-0.160337,-0.13156
B3GALNT2,-0.165611,0.211865,-0.0711758,-0.0592703,0,-0.01167,0,0,0,0.505563,-0.0285485,-0.17325,-0.0941735,0,-0.147288,-0.135703
B3GALT2,-0.113584,-0.099999,0.357492,0.115411,0,-0.091751,0,0,0,0,-0.0575427,-0.111978,-0.11241,0,0.166966,-0.0967549
B3GALT5,-0.0419412,-0.10095,-0.0884149,-0.099849,0,-0.0854241,0,0.702338,0,0,-0.063074,-0.10656,-0.071714,0,-0.0824553,-0.0658322
B3GALTL,-0.0857044,-0.0239225,-0.141674,-0.114825,0,-0.116381,0,0,0.443646,0.477774,-0.0860643,-0.0842424,-0.037424,0,-0.115133,-0.0935899
B3GAT1,-0.0992535,-0.1052,0.121642,0.125837,0,-0.101819,0,0,0,0,-0.069102,-0.0977916,0.512624,0,-0.0677063,-0.0921529
